,Unnamed: 0,Scientific_Name,Common_Name,Locality,Latitude,Longitude,Date,mediaDownloadUrl
150,151,Halcyon smyrnensis,White-throated Kingfisher,"Manyrkhede,Jalgaon,Maharashtra",20.9912,75.8918,31/05/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
151,152,Halcyon smyrnensis,White-throated Kingfisher,"Mamurabad Road ,Shivaji Nagar,Jalgaon",21.0256,75.5723,30/05/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
152,153,Halcyon smyrnensis,White-throated Kingfisher,"Girna Pumping Station, Savkhede Bk., Jalgaon, Maharashtra",20.9892,75.5163,12/05/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
153,154,Halcyon smyrnensis,White-throated Kingfisher,Pimprisekam-River Bhogawati,21.0483,75.8638,20/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
154,155,Halcyon smyrnensis,White-throated Kingfisher,Pimprisekam-River Bhogawati,21.0483,75.8638,20/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
155,156,Halcyon smyrnensis,White-throated Kingfisher,Pimprisekam-River Bhogawati,21.0483,75.8638,20/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
156,157,Halcyon smyrnensis,White-throated Kingfisher,Pimprisekam-River Bhogawati,21.0483,75.8638,20/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
157,158,Halcyon smyrnensis,White-throated Kingfisher,Pimprisekam-River Bhogawati,21.0483,75.8638,20/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
158,159,Halcyon smyrnensis,White-throated Kingfisher,"Bena, Near Vasai Beach",19.3469,72.7909,03/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
159,160,Halcyon smyrnensis,White-throated Kingfisher,Kapol Garden,19.21,72.8427,09/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
160,161,Halcyon smyrnensis,White-throated Kingfisher,Pimprisekam-River Bhogawati,21.0483,75.8638,19/08/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
161,162,Halcyon smyrnensis,White-throated Kingfisher,BTPS - Wetland - Bhusawal,21.0475,75.8389,18/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
162,163,Halcyon smyrnensis,White-throated Kingfisher,BTPS - Wetland - Bhusawal,21.0475,75.8389,18/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
163,164,Halcyon smyrnensis,White-throated Kingfisher,BTPS - Wetland - Bhusawal,21.0475,75.8389,18/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
164,165,Halcyon smyrnensis,White-throated Kingfisher,BTPS - Wetland - Bhusawal,21.0475,75.8389,18/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
165,166,Halcyon smyrnensis,White-throated Kingfisher,Pimprisekam-River Bhogawati,21.0483,75.8638,14/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
166,167,Halcyon smyrnensis,White-throated Kingfisher,Pimprisekam-River Bhogawati,21.0483,75.8638,14/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
167,168,Halcyon smyrnensis,White-throated Kingfisher,Pimprisekam-River Bhogawati,21.0483,75.8638,14/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
168,169,Halcyon smyrnensis,White-throated Kingfisher,Pimprisekam-River Bhogawati,21.0483,75.8638,14/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
169,170,Halcyon smyrnensis,White-throated Kingfisher,Pimprisekam-River Bhogawati,21.0483,75.8638,14/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
170,171,Halcyon smyrnensis,White-throated Kingfisher,Pimprisekam-River Bhogawati,21.0483,75.8638,14/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
171,172,Halcyon smyrnensis,White-throated Kingfisher,"Window of House, Killa Road, Vasai-Virar, Maharashtra, IN (19.339, 72.807)",19.3388,72.8071,11/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
172,173,Halcyon smyrnensis,White-throated Kingfisher,"Window of House, Killa Road, Vasai-Virar, Maharashtra, IN (19.339, 72.807)",19.3388,72.8071,11/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
173,174,Halcyon smyrnensis,White-throated Kingfisher,"Krushi Vidnyan Kendra,Mamurabad Road, Maharashtra, IN (21.041, 75.57)",21.041,75.5697,26/06/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
174,175,Halcyon smyrnensis,White-throated Kingfisher,"Shivaji University campus, Kolhapur",16.679000000000002,74.25399999999999,02/02/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
175,176,Halcyon smyrnensis,White-throated Kingfisher,"Bahula Dam, Jalgaon",20.6936,75.3966,18/01/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
176,177,Halcyon smyrnensis,White-throated Kingfisher,Tarubanda,21.4652,77.1442,26/12/2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
177,178,Halcyon smyrnensis,White-throated Kingfisher,"Girna Pumping Station, Savkhede Bk., Jalgaon, Maharashtra",20.9892,75.5163,20/12/2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
178,179,Halcyon smyrnensis,White-throated Kingfisher,Seawoods--Navi Mumbai,19.0101,73.0094,12/12/2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
179,180,Halcyon smyrnensis,White-throated Kingfisher,"Girna Pumping Station, Savkhede Bk., Jalgaon, Maharashtra",20.9892,75.5163,02/12/2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
180,181,Halcyon smyrnensis,White-throated Kingfisher,"Ganeshghat, kumbarkhanch pada",19.2353,73.0932,22/11/2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
181,182,Halcyon smyrnensis,White-throated Kingfisher,"MUKUNDRAJ VALLEY, AMBAJOGAI",18.7484,76.3764,15/11/2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
182,183,Halcyon smyrnensis,White-throated Kingfisher,melghat tiger reserve,21.3985,77.093,15/11/2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
183,184,Halcyon smyrnensis,White-throated Kingfisher,"Mamurabad Road ,Shivaji Nagar,Jalgaon",21.0256,75.5723,12/11/2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
184,185,Halcyon smyrnensis,White-throated Kingfisher,"Chinchwad station,  CHINCHWAD,",18.6391,73.7929,31/12/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
185,186,Halcyon smyrnensis,White-throated Kingfisher,"Chinchwad station,  CHINCHWAD,",18.6391,73.7929,31/12/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
186,187,Halcyon smyrnensis,White-throated Kingfisher,"Chinchwad station,  CHINCHWAD,",18.6391,73.7929,31/12/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
187,188,Halcyon smyrnensis,White-throated Kingfisher,Bhusawal Thermal Power Station (BTPS)--Ganesh Mandir & EM Building Area,21.0436,75.8483,20/08/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
188,189,Halcyon smyrnensis,White-throated Kingfisher,Bhusawal Thermal Power Station (BTPS)--Ganesh Mandir & EM Building Area,21.0436,75.8483,20/08/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
189,190,Halcyon smyrnensis,White-throated Kingfisher,"Hanumanji Temple  & Darga area ,Unnamed Road, Bhusawal, Maharashtra, IN (21.047, 75.839)",21.0468,75.8391,20/07/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
190,191,Halcyon smyrnensis,White-throated Kingfisher,"Hanumanji Temple  & Darga area ,Unnamed Road, Bhusawal, Maharashtra, IN (21.047, 75.839)",21.0468,75.8391,20/07/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
191,192,Halcyon smyrnensis,White-throated Kingfisher,Bhusawal Thermal Power Station (BTPS)--Sewage Treatment Plant,21.0405,75.8396,01/07/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
192,193,Halcyon smyrnensis,White-throated Kingfisher,Bhusawal Thermal Power Station (BTPS)--Sewage Treatment Plant,21.0405,75.8396,01/07/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
193,194,Halcyon smyrnensis,White-throated Kingfisher,Bhusawal Thermal Power Station (BTPS)--Sewage Treatment Plant,21.0405,75.8396,01/07/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
194,195,Halcyon smyrnensis,White-throated Kingfisher,Bhusawal Thermal Power Station (BTPS)--Sewage Treatment Plant,21.0405,75.8396,01/07/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
195,196,Halcyon smyrnensis,White-throated Kingfisher,Bhusawal Thermal Power Station (BTPS)--Sewage Treatment Plant,21.0405,75.8396,01/07/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
196,197,Halcyon smyrnensis,White-throated Kingfisher,Bhusawal Thermal Power Station (BTPS)--Sewage Treatment Plant,21.0405,75.8396,01/07/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
197,198,Halcyon smyrnensis,White-throated Kingfisher,Bhusawal Thermal Power Station (BTPS)--Ganesh Mandir & EM Building Area,21.0436,75.8483,30/04/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
198,199,Halcyon smyrnensis,White-throated Kingfisher,CBMP 1 BY BNHS...River Pumphouse Area To Kathora Via Road.IN-Maharashtra-Gahukhede-Unnamed Rd - 21.055x75.871,21.0554,75.8712,19/04/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
199,200,Halcyon smyrnensis,White-throated Kingfisher,CBMP 1 BY BNHS...River Pumphouse Area To Kathora Via Road.IN-Maharashtra-Gahukhede-Unnamed Rd - 21.055x75.871,21.0554,75.8712,19/04/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
200,201,Halcyon smyrnensis,White-throated Kingfisher,CBMP 1 BY BNHS...River Pumphouse Area To Kathora Via Road.IN-Maharashtra-Gahukhede-Unnamed Rd - 21.055x75.871,21.0554,75.8712,19/04/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
201,202,Halcyon smyrnensis,White-throated Kingfisher,CBMP 1 BY BNHS...River Pumphouse Area To Kathora Via Road.IN-Maharashtra-Gahukhede-Unnamed Rd - 21.055x75.871,21.0554,75.8712,19/04/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
202,203,Halcyon smyrnensis,White-throated Kingfisher,CBMP 1 BY BNHS...River Pumphouse Area To Kathora Via Road.IN-Maharashtra-Gahukhede-Unnamed Rd - 21.055x75.871,21.0554,75.8712,19/04/2019,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
203,204,Halcyon smyrnensis,White-throated Kingfisher,Takrarwadi-Madanwadi,18.2844,74.7559,21/12/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
204,205,Halcyon smyrnensis,White-throated Kingfisher,Juhu Versova link re,19.1235,72.8214,07/01/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
205,206,Halcyon smyrnensis,White-throated Kingfisher,"Maharashtra, IN (18.556, 72.948)",18.5555,72.94800000000001,25/02/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
206,207,Halcyon smyrnensis,White-throated Kingfisher,Bhuigaon Village-- Vasai,19.3851,72.7727,18/08/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
207,208,Halcyon smyrnensis,White-throated Kingfisher,Balewadi,18.58,73.7682,09/06/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
208,209,Halcyon smyrnensis,White-throated Kingfisher,Adiware,16.7091,73.3431,28/04/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
209,210,Halcyon smyrnensis,White-throated Kingfisher,"Bena, Near Vasai Beach",19.3469,72.7909,22/02/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
210,211,Halcyon smyrnensis,White-throated Kingfisher,Chiplun-Shiravali,17.4426,73.4184,29/06/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
211,212,Halcyon smyrnensis,White-throated Kingfisher,Chiplun-Shiravali,17.4426,73.4184,29/06/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
212,213,Halcyon smyrnensis,White-throated Kingfisher,Chiplun-Shiravali,17.4426,73.4184,29/06/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
213,214,Halcyon smyrnensis,White-throated Kingfisher,Eco Park - Nanded City - Pune,18.4547,73.7851,17/02/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
214,215,Halcyon smyrnensis,White-throated Kingfisher,"SH8, Muktainagar IN-Maharashtra (21.0557,76.0673)",21.0557,76.0673,28/01/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
215,216,Halcyon smyrnensis,White-throated Kingfisher,"Bhandup Pumping Station, Mumbai",19.1411,72.961,07/01/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
216,217,Halcyon smyrnensis,White-throated Kingfisher,Chiplun-Shiravali,17.4426,73.4184,29/06/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
217,218,Halcyon smyrnensis,White-throated Kingfisher,Indian Institute of Technology (IIT) Bombay,19.1279,72.9136,12/04/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
218,219,Halcyon smyrnensis,White-throated Kingfisher,Central Mine Planning & Design Institute (CMPDI),21.1864,79.0852,25/03/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
219,220,Halcyon smyrnensis,White-throated Kingfisher,Central Mine Planning & Design Institute (CMPDI),21.1864,79.0852,23/03/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
220,221,Halcyon smyrnensis,White-throated Kingfisher,"Ambazari Lake, Nagpur",21.1292,79.0329,27/03/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
221,222,Halcyon smyrnensis,White-throated Kingfisher,KORADI,21.2604,79.0876,28/02/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
222,223,Halcyon smyrnensis,White-throated Kingfisher,Central Mine Planning & Design Institute (CMPDI),21.1864,79.0852,20/02/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
223,224,Halcyon smyrnensis,White-throated Kingfisher,Indian Institute of Technology (IIT) Bombay,19.1279,72.9136,16/02/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
224,225,Halcyon smyrnensis,White-throated Kingfisher,Central Mine Planning & Design Institute (CMPDI),21.1864,79.0852,21/01/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
225,226,Halcyon smyrnensis,White-throated Kingfisher,Indian Institute of Technology (IIT) Bombay,19.1279,72.9136,04/02/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
226,227,Halcyon smyrnensis,White-throated Kingfisher,"Ambazari Lake, Nagpur",21.1292,79.0329,21/01/2018,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
227,228,Halcyon smyrnensis,White-throated Kingfisher,Bhusawal Thermal Power Station (BTPS)--Ganesh Mandir & 400KV,21.0436,75.8521,01/12/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
228,229,Halcyon smyrnensis,White-throated Kingfisher,Desai Gaon(Padle forest) 19.169x73.056,19.1689,73.0564,06/11/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
229,230,Halcyon smyrnensis,White-throated Kingfisher,RCF PLANT,19.0305,72.8854,01/09/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
230,231,Halcyon smyrnensis,White-throated Kingfisher,Bhusawal Thermal Power Station (BTPS)--500MW Premises,21.0483,75.8529,23/08/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
231,232,Halcyon smyrnensis,White-throated Kingfisher,Bhusawal Thermal Power Station (BTPS)--500MW Premises,21.0483,75.8529,23/08/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
232,233,Halcyon smyrnensis,White-throated Kingfisher,Nanded City,18.4564,73.7795,21/07/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
233,234,Halcyon smyrnensis,White-throated Kingfisher,"Bhandup Pumping Station, Mumbai",19.1411,72.961,18/06/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
234,235,Halcyon smyrnensis,White-throated Kingfisher,"BHUSAwAL RAILWAY STATION-IN-Maharashtra-Bhusawal - 21.047x75.788 - May 12, 2017 6:45 AM",21.0474,75.7877,12/05/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
235,236,Halcyon smyrnensis,White-throated Kingfisher,"Mutha River, Nanded City",18.4612,73.7834,06/05/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
236,237,Halcyon smyrnensis,White-throated Kingfisher,Eco Park - Nanded City - Pune,18.4547,73.7851,03/04/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
237,238,Halcyon smyrnensis,White-throated Kingfisher,Gogte saltpans vasai,19.4077,72.8185,23/03/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
238,239,Halcyon smyrnensis,White-throated Kingfisher,"Sarasbaug, Pune",18.500999999999998,73.8529,06/06/2015,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
239,240,Halcyon smyrnensis,White-throated Kingfisher,BTPS 210 MW FRONT / BHUSAWAL THERMAL POWER STATION 210 MW AREA-IN-Maharashtra-Bhusawal-Unnamed Rd - 21.044x75.84,21.0445,75.8403,02/02/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
240,241,Halcyon smyrnensis,White-throated Kingfisher,IN-Maharashtra-Navi Mumbai- Vashi Holding Pond,19.0808,72.9924,01/01/2017,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
241,242,Halcyon smyrnensis,White-throated Kingfisher,"Waghur Back Water,Jalgaon",20.9136,75.7185,25/12/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
242,243,Halcyon smyrnensis,White-throated Kingfisher,"Mehrun Lake, Tambapura, Jalgaon, Maharashtra",20.9804,75.5651,24/12/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
243,244,Halcyon smyrnensis,White-throated Kingfisher,"Mamurabad Road ,Shivaji Nagar,Jalgaon",21.0256,75.5723,03/12/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
244,245,Halcyon smyrnensis,White-throated Kingfisher,"Mehrun Lake, Tambapura, Jalgaon, Maharashtra",20.9804,75.5651,02/12/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
245,246,Halcyon smyrnensis,White-throated Kingfisher,"Landor Khori ,Jalgaon,Maharashtra -425001",20.9753,75.5532,27/10/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
246,247,Halcyon smyrnensis,White-throated Kingfisher,Sinhagad Valley,18.3799,73.7714,22/10/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
247,248,Halcyon smyrnensis,White-throated Kingfisher,"Landor Khori ,Jalgaon,Maharashtra -425001",20.9753,75.5532,22/10/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
248,249,Halcyon smyrnensis,White-throated Kingfisher,"Anand Vihar, Vishrantinagar",18.4848,73.8344,31/07/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
249,250,Halcyon smyrnensis,White-throated Kingfisher,Sinhagad Valley,18.3799,73.7714,25/06/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
250,251,Halcyon smyrnensis,White-throated Kingfisher,"Girna Pumping Station, Savkhede Bk., Jalgaon, Maharashtra",20.9892,75.5163,05/06/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
251,252,Halcyon smyrnensis,White-throated Kingfisher,"Girna Pumping Station, Savkhede Bk., Jalgaon, Maharashtra",20.9892,75.5163,05/06/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
252,253,Halcyon smyrnensis,White-throated Kingfisher,"Girna Pumping Station, Savkhede Bk., Jalgaon, Maharashtra",20.9892,75.5163,14/05/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
253,254,Halcyon smyrnensis,White-throated Kingfisher,"Manyrkhede,Jalgaon,Maharashtra",20.9912,75.8918,11/05/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
254,255,Halcyon smyrnensis,White-throated Kingfisher,Pimprisekam-River Bhogawati,21.0483,75.8638,20/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
255,256,Halcyon smyrnensis,White-throated Kingfisher,Pimprisekam-River Bhogawati,21.0483,75.8638,20/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
256,257,Halcyon smyrnensis,White-throated Kingfisher,Kapol Garden,19.21,72.8427,16/10/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
257,258,Halcyon smyrnensis,White-throated Kingfisher,"Madhai Devi Mandir,Bhadgaon Road, Maharashtra, IN (20.502, 75.095)",20.5024,75.0949,31/08/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
258,259,Halcyon smyrnensis,White-throated Kingfisher,Home,19.1408,72.8633,01/08/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
259,260,Halcyon smyrnensis,White-throated Kingfisher,Haji Malang,19.137999999999998,73.1893,25/02/2016,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
260,261,Halcyon smyrnensis,White-throated Kingfisher,Pimprisekam-River Bhogawati,21.0483,75.8638,14/07/2020,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/
